index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago
0|1629676800000|1,1573|1,1592|1,1567|1,1592|18606,58|1629676859999|21546,631648|76|11405,83|13209,220364|23.08.2021 02:00:00|23.08.2021 02:00:59|0,0019|0,0025|0,21613209993948301201694476|0,16417523546185085975978571||||||||||||||||||||||||||ALGOUSDT|True|||||||||||
1|1629676860000|1,1589|1,1597|1,1561|1,1582|61401,69|1629676919999|71108,729832|143|24613,35|28517,061183|23.08.2021 02:01:00|23.08.2021 02:01:59|-0,0007|0,0036|0,31139174811867485511633942|-0,06040210544481836224005522||||||||||||||||||||||||||ALGOUSDT|False|||||||||||
2|1629676920000|1,1579|1,1603|1,1568|1,1597|16909,19|1629676979999|19585,540724|83|10983,1|12725,616667|23.08.2021 02:02:00|23.08.2021 02:02:59|0,0018|0,0035|0,30255878284923928077455048|0,15545383884618706278607825||||||||||||||||||||||||||ALGOUSDT|True|||||||||||
3|1629676980000|1,159|1,1594|1,1542|1,1553|32032,88|1629677039999|37054,436396|71|2969,22|3435,427996|23.08.2021 02:03:00|23.08.2021 02:03:59|-0,0037|0,0052|0,45052850459192514295616011|-0,31924072476272648835202761||||||||||||||||||||||||||ALGOUSDT|False|||||||||||
4|1629677040000|1,1552|1,1568|1,1552|1,1568|20979,17|1629677099999|24257,415709|54|17441,62|20166,822167|23.08.2021 02:04:00|23.08.2021 02:04:59|0,0016|0,0016|0,13850415512465373961218837|0,13850415512465373961218837||||||||||||||||||||||||||ALGOUSDT|True|||||||||||
5|1629677100000|1,1567|1,1578|1,1565|1,1575|17509,48|1629677159999|20255,842939|46|16463,54|19045,684431|23.08.2021 02:05:00|23.08.2021 02:05:59|0,0008|0,0013|0,11240812797233030696065716|0,06916227198063456384542232|0,13850415512465373961218837|0,13850415512465373961218837|0,45052850459192514295616011|-0,31924072476272648835202761|0,30255878284923928077455048|0,15545383884618706278607825|0,31139174811867485511633942|-0,06040210544481836224005522|0,21613209993948301201694476|0,16417523546185085975978571|1,1552|1,1568|1,159|1,1553|1,1579|1,1597|1,1589|1,1582|1,1573|1,1592|1|0|1|0|1|ALGOUSDT|True|10101|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|-0,25 - -0,5|0,0 - 0,25|0 - -0,25|0,0 - 0,25
6|1629677160000|1,1575|1,1578|1,1567|1,1572|27074,5|1629677219999|31327,477718|60|22029,25|25489,881228|23.08.2021 02:06:00|23.08.2021 02:06:59|-0,0003|0,0011|0,09509812397337252528745569|-0,02591792656587473002159827|0,11240812797233030696065716|0,06916227198063456384542232|0,13850415512465373961218837|0,13850415512465373961218837|0,45052850459192514295616011|-0,31924072476272648835202761|0,30255878284923928077455048|0,15545383884618706278607825|0,31139174811867485511633942|-0,06040210544481836224005522|1,1567|1,1575|1,1552|1,1568|1,159|1,1553|1,1579|1,1597|1,1589|1,1582|1|1|0|1|0|ALGOUSDT|False|11010|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|-0,25 - -0,5|0,0 - 0,25|0 - -0,25
7|1629677220000|1,1572|1,158|1,1564|1,1564|17089,82|1629677279999|19777,819636|63|11335,79|13120,365739|23.08.2021 02:07:00|23.08.2021 02:07:59|-0,0008|0,0016|0,13836042891732964372189554|-0,06913238852402350501209817|0,09509812397337252528745569|-0,02591792656587473002159827|0,11240812797233030696065716|0,06916227198063456384542232|0,13850415512465373961218837|0,13850415512465373961218837|0,45052850459192514295616011|-0,31924072476272648835202761|0,30255878284923928077455048|0,15545383884618706278607825|1,1575|1,1572|1,1567|1,1575|1,1552|1,1568|1,159|1,1553|1,1579|1,1597|0|1|1|0|1|ALGOUSDT|False|01101|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,0 - 0,25|0,0 - 0,25|-0,25 - -0,5|0,0 - 0,25
8|1629677280000|1,1565|1,1591|1,1565|1,1586|14239,79|1629677339999|16491,910544|41|7584,31|8783,74675|23.08.2021 02:08:00|23.08.2021 02:08:59|0,0021|0,0026|0,22481625594466061392131431|0,18158236057068741893644617|0,13836042891732964372189554|-0,06913238852402350501209817|0,09509812397337252528745569|-0,02591792656587473002159827|0,11240812797233030696065716|0,06916227198063456384542232|0,13850415512465373961218837|0,13850415512465373961218837|0,45052850459192514295616011|-0,31924072476272648835202761|1,1572|1,1564|1,1575|1,1572|1,1567|1,1575|1,1552|1,1568|1,159|1,1553|0|0|1|1|0|ALGOUSDT|True|00110|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|-0,25 - -0,5
9|1629677340000|1,1593|1,1594|1,1577|1,1578|21076,25|1629677399999|24423,086746|50|6649,57|7707,841439|23.08.2021 02:09:00|23.08.2021 02:09:59|-0,0015|0,0017|0,14684287812041116005873715|-0,12938842404899508323988614|0,22481625594466061392131431|0,18158236057068741893644617|0,13836042891732964372189554|-0,06913238852402350501209817|0,09509812397337252528745569|-0,02591792656587473002159827|0,11240812797233030696065716|0,06916227198063456384542232|0,13850415512465373961218837|0,13850415512465373961218837|1,1565|1,1586|1,1572|1,1564|1,1575|1,1572|1,1567|1,1575|1,1552|1,1568|1|0|0|1|1|ALGOUSDT|False|10011|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25
10|1629677400000|1,1582|1,16|1,1582|1,16|12314,9|1629677459999|14274,919689|54|6550,65|7594,242508|23.08.2021 02:10:00|23.08.2021 02:10:59|0,0018|0,0018|0,15541357278535658780866862|0,15541357278535658780866862|0,14684287812041116005873715|-0,12938842404899508323988614|0,22481625594466061392131431|0,18158236057068741893644617|0,13836042891732964372189554|-0,06913238852402350501209817|0,09509812397337252528745569|-0,02591792656587473002159827|0,11240812797233030696065716|0,06916227198063456384542232|1,1593|1,1578|1,1565|1,1586|1,1572|1,1564|1,1575|1,1572|1,1567|1,1575|0|1|0|0|1|ALGOUSDT|True|01001|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25
11|1629677460000|1,1599|1,1599|1,1589|1,1594|18683,75|1629677519999|21662,483738|75|1025,01|1188,641279|23.08.2021 02:11:00|23.08.2021 02:11:59|-0,0005|0,001|0,08628872206402623177150746|-0,0431071644107250625053884|0,15541357278535658780866862|0,15541357278535658780866862|0,14684287812041116005873715|-0,12938842404899508323988614|0,22481625594466061392131431|0,18158236057068741893644617|0,13836042891732964372189554|-0,06913238852402350501209817|0,09509812397337252528745569|-0,02591792656587473002159827|1,1582|1,16|1,1593|1,1578|1,1565|1,1586|1,1572|1,1564|1,1575|1,1572|1|0|1|0|0|ALGOUSDT|False|10100|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25
12|1629677520000|1,1594|1,1614|1,1593|1,16|52975,74|1629677579999|61463,180621|86|42608,29|49436,554635|23.08.2021 02:12:00|23.08.2021 02:12:59|0,0006|0,0021|0,18114379366859311653584059|0,05175090564084871485250992|0,08628872206402623177150746|-0,0431071644107250625053884|0,15541357278535658780866862|0,15541357278535658780866862|0,14684287812041116005873715|-0,12938842404899508323988614|0,22481625594466061392131431|0,18158236057068741893644617|0,13836042891732964372189554|-0,06913238852402350501209817|1,1599|1,1594|1,1582|1,16|1,1593|1,1578|1,1565|1,1586|1,1572|1,1564|0|1|0|1|0|ALGOUSDT|True|01010|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25
13|1629677580000|1,16|1,1608|1,1578|1,1587|29614,6|1629677639999|34333,670302|78|7842,82|9094,856092|23.08.2021 02:13:00|23.08.2021 02:13:59|-0,0013|0,003|0,25911210917256866470893073|-0,11206896551724137931034483|0,18114379366859311653584059|0,05175090564084871485250992|0,08628872206402623177150746|-0,0431071644107250625053884|0,15541357278535658780866862|0,15541357278535658780866862|0,14684287812041116005873715|-0,12938842404899508323988614|0,22481625594466061392131431|0,18158236057068741893644617|1,1594|1,16|1,1599|1,1594|1,1582|1,16|1,1593|1,1578|1,1565|1,1586|1|0|1|0|1|ALGOUSDT|False|10101|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25
14|1629677640000|1,1586|1,1608|1,1581|1,16|12644,06|1629677699999|14666,85902|58|5473,89|6351,06974|23.08.2021 02:14:00|23.08.2021 02:14:59|0,0014|0,0027|0,23314048873154304464208618|0,12083549110996029691006387|0,25911210917256866470893073|-0,11206896551724137931034483|0,18114379366859311653584059|0,05175090564084871485250992|0,08628872206402623177150746|-0,0431071644107250625053884|0,15541357278535658780866862|0,15541357278535658780866862|0,14684287812041116005873715|-0,12938842404899508323988614|1,16|1,1587|1,1594|1,16|1,1599|1,1594|1,1582|1,16|1,1593|1,1578|0|1|0|1|0|ALGOUSDT|True|01010|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25
15|1629677700000|1,16|1,1608|1,1595|1,1608|7116,9|1629677759999|8256,754947|36|2797,84|3246,500285|23.08.2021 02:15:00|23.08.2021 02:15:59|0,0008|0,0013|0,11211729193617938766709789|0,06896551724137931034482759|0,23314048873154304464208618|0,12083549110996029691006387|0,25911210917256866470893073|-0,11206896551724137931034483|0,18114379366859311653584059|0,05175090564084871485250992|0,08628872206402623177150746|-0,0431071644107250625053884|0,15541357278535658780866862|0,15541357278535658780866862|1,1586|1,16|1,16|1,1587|1,1594|1,16|1,1599|1,1594|1,1582|1,16|1|0|1|0|1|ALGOUSDT|True|10101|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25
16|1629677760000|1,1609|1,1613|1,1594|1,1607|20636,61|1629677819999|23940,926856|62|14043,48|16294,253902|23.08.2021 02:16:00|23.08.2021 02:16:59|-0,0002|0,0019|0,16387786786268759703294808|-0,0172280127487294340597812|0,11211729193617938766709789|0,06896551724137931034482759|0,23314048873154304464208618|0,12083549110996029691006387|0,25911210917256866470893073|-0,11206896551724137931034483|0,18114379366859311653584059|0,05175090564084871485250992|0,08628872206402623177150746|-0,0431071644107250625053884|1,16|1,1608|1,1586|1,16|1,16|1,1587|1,1594|1,16|1,1599|1,1594|1|1|0|1|0|ALGOUSDT|False|11010|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25
17|1629677820000|1,1602|1,1609|1,1591|1,1601|15728,59|1629677879999|18243,006838|38|7985,43|9263,593225|23.08.2021 02:17:00|23.08.2021 02:17:59|-0,0001|0,0018|0,15529289966353205072901389|-0,00861920358558869160489571|0,16387786786268759703294808|-0,0172280127487294340597812|0,11211729193617938766709789|0,06896551724137931034482759|0,23314048873154304464208618|0,12083549110996029691006387|0,25911210917256866470893073|-0,11206896551724137931034483|0,18114379366859311653584059|0,05175090564084871485250992|1,1609|1,1607|1,16|1,1608|1,1586|1,16|1,16|1,1587|1,1594|1,16|0|1|1|0|1|ALGOUSDT|False|01101|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25
18|1629677880000|1,16|1,16|1,1593|1,1593|8462,34|1629677939999|9813,526483|29|3354,27|3890,58362|23.08.2021 02:18:00|23.08.2021 02:18:59|-0,0007|0,0007|0,06038126455619770551194686|-0,06034482758620689655172414|0,15529289966353205072901389|-0,00861920358558869160489571|0,16387786786268759703294808|-0,0172280127487294340597812|0,11211729193617938766709789|0,06896551724137931034482759|0,23314048873154304464208618|0,12083549110996029691006387|0,25911210917256866470893073|-0,11206896551724137931034483|1,1602|1,1601|1,1609|1,1607|1,16|1,1608|1,1586|1,16|1,16|1,1587|0|0|1|1|0|ALGOUSDT|False|00110|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25
