index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago
0|1629763200000|0,36571|0,36571|0,3651|0,36564|26452,8|1629763259999|9664,765111|36|14312,1|5230,54297|24.08.2021 02:00:00|24.08.2021 02:00:59|-7E-05|0,00061|0,16707751301013420980553273|-0,01914084930682781438844986||||||||||||||||||||||||||SKLUSDT|False|||||||||||
1|1629763260000|0,36572|0,36574|0,36522|0,36564|8820,5|1629763319999|3223,327425|8|2957,7|1080,735767|24.08.2021 02:01:00|24.08.2021 02:01:59|-8E-05|0,00052|0,14237993538141394228136466|-0,02187465820846549272667615||||||||||||||||||||||||||SKLUSDT|False|||||||||||
2|1629763320000|0,36585|0,3662|0,36519|0,36519|13009,6|1629763379999|4758,602839|15|5999,8|2194,994972|24.08.2021 02:02:00|24.08.2021 02:02:59|-0,00066|0,00101|0,27656836167474465346805772|-0,18040180401804018040180402||||||||||||||||||||||||||SKLUSDT|False|||||||||||
3|1629763380000|0,365|0,365|0,36446|0,36447|39491,3|1629763439999|14393,952555|25|23201,1|8456,104917|24.08.2021 02:03:00|24.08.2021 02:03:59|-0,00053|0,00054|0,148164407616748065631345|-0,14520547945205479452054795||||||||||||||||||||||||||SKLUSDT|False|||||||||||
4|1629763440000|0,36437|0,36519|0,36382|0,36519|26169,9|1629763499999|9532,571919|48|14387,3|5243,463886|24.08.2021 02:04:00|24.08.2021 02:04:59|0,00082|0,00137|0,37655983728217250288604255|0,22504596975601723522792766||||||||||||||||||||||||||SKLUSDT|True|||||||||||
5|1629763500000|0,36553|0,36607|0,36553|0,366|6363,6|1629763559999|2328,234504|11|2385,7|872,858938|24.08.2021 02:05:00|24.08.2021 02:05:59|0,00047|0,00054|0,14773069241922687604300605|0,12858041747599376248187563|0,37655983728217250288604255|0,22504596975601723522792766|0,148164407616748065631345|-0,14520547945205479452054795|0,27656836167474465346805772|-0,18040180401804018040180402|0,14237993538141394228136466|-0,02187465820846549272667615|0,16707751301013420980553273|-0,01914084930682781438844986|0,36437|0,36519|0,365|0,36447|0,36585|0,36519|0,36572|0,36564|0,36571|0,36564|1|0|0|0|0|SKLUSDT|True|10000|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
6|1629763560000|0,36588|0,36607|0,36524|0,36531|11442,9|1629763619999|4182,895934|10|1092,7|399,964067|24.08.2021 02:06:00|24.08.2021 02:06:59|-0,00057|0,00083|0,22724783703865951155404665|-0,15578878320760905214824533|0,14773069241922687604300605|0,12858041747599376248187563|0,37655983728217250288604255|0,22504596975601723522792766|0,148164407616748065631345|-0,14520547945205479452054795|0,27656836167474465346805772|-0,18040180401804018040180402|0,14237993538141394228136466|-0,02187465820846549272667615|0,36553|0,366|0,36437|0,36519|0,365|0,36447|0,36585|0,36519|0,36572|0,36564|1|1|0|0|0|SKLUSDT|False|11000|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25
7|1629763620000|0,36539|0,36654|0,36522|0,36604|142205,6|1629763679999|51981,187979|67|131347,2|48006,475128|24.08.2021 02:07:00|24.08.2021 02:07:59|0,00065|0,00132|0,36142598981435846886807951|0,17789211527409069761077205|0,22724783703865951155404665|-0,15578878320760905214824533|0,14773069241922687604300605|0,12858041747599376248187563|0,37655983728217250288604255|0,22504596975601723522792766|0,148164407616748065631345|-0,14520547945205479452054795|0,27656836167474465346805772|-0,18040180401804018040180402|0,36588|0,36531|0,36553|0,366|0,36437|0,36519|0,365|0,36447|0,36585|0,36519|0|1|1|0|0|SKLUSDT|True|01100|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25
8|1629763680000|0,3658|0,36591|0,36549|0,36591|5969,3|1629763739999|2182,875224|8|426,2|155,854183|24.08.2021 02:08:00|24.08.2021 02:08:59|0,00011|0,00042|0,11491422473939095460888123|0,03007107709130672498633133|0,36142598981435846886807951|0,17789211527409069761077205|0,22724783703865951155404665|-0,15578878320760905214824533|0,14773069241922687604300605|0,12858041747599376248187563|0,37655983728217250288604255|0,22504596975601723522792766|0,148164407616748065631345|-0,14520547945205479452054795|0,36539|0,36604|0,36588|0,36531|0,36553|0,366|0,36437|0,36519|0,365|0,36447|1|0|1|1|0|SKLUSDT|True|10110|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25
9|1629763740000|0,36597|0,36638|0,36597|0,36627|4341,5|1629763799999|1590,239834|7|659,1|241,445187|24.08.2021 02:09:00|24.08.2021 02:09:59|0,0003|0,00041|0,11203104079569363609038992|0,08197393228953192884662677|0,11491422473939095460888123|0,03007107709130672498633133|0,36142598981435846886807951|0,17789211527409069761077205|0,22724783703865951155404665|-0,15578878320760905214824533|0,14773069241922687604300605|0,12858041747599376248187563|0,37655983728217250288604255|0,22504596975601723522792766|0,3658|0,36591|0,36539|0,36604|0,36588|0,36531|0,36553|0,366|0,36437|0,36519|1|1|0|1|1|SKLUSDT|True|11011|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25
10|1629763800000|0,36587|0,36641|0,36587|0,36639|8254,8|1629763859999|3022,884476|18|1810,5|663,027516|24.08.2021 02:10:00|24.08.2021 02:10:59|0,00052|0,00054|0,14759340749446524721895755|0,14212698499467023806269987|0,11203104079569363609038992|0,08197393228953192884662677|0,11491422473939095460888123|0,03007107709130672498633133|0,36142598981435846886807951|0,17789211527409069761077205|0,22724783703865951155404665|-0,15578878320760905214824533|0,14773069241922687604300605|0,12858041747599376248187563|0,36597|0,36627|0,3658|0,36591|0,36539|0,36604|0,36588|0,36531|0,36553|0,366|1|1|1|0|1|SKLUSDT|True|11101|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25
11|1629763860000|0,36683|0,36684|0,36667|0,36677|8531,5|1629763919999|3129,096974|14|1582,3|580,385551|24.08.2021 02:11:00|24.08.2021 02:11:59|-6E-05|0,00017|0,04636321487986472850246816|-0,01635635035302456178611346|0,14759340749446524721895755|0,14212698499467023806269987|0,11203104079569363609038992|0,08197393228953192884662677|0,11491422473939095460888123|0,03007107709130672498633133|0,36142598981435846886807951|0,17789211527409069761077205|0,22724783703865951155404665|-0,15578878320760905214824533|0,36587|0,36639|0,36597|0,36627|0,3658|0,36591|0,36539|0,36604|0,36588|0,36531|1|1|1|1|0|SKLUSDT|False|11110|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25
12|1629763920000|0,36677|0,36684|0,36549|0,36598|65123,6|1629763979999|23825,396168|62|16764,5|6132,026754|24.08.2021 02:12:00|24.08.2021 02:12:59|-0,00079|0,00135|0,36936715094804235409997538|-0,21539384355318046732284538|0,04636321487986472850246816|-0,01635635035302456178611346|0,14759340749446524721895755|0,14212698499467023806269987|0,11203104079569363609038992|0,08197393228953192884662677|0,11491422473939095460888123|0,03007107709130672498633133|0,36142598981435846886807951|0,17789211527409069761077205|0,36683|0,36677|0,36587|0,36639|0,36597|0,36627|0,3658|0,36591|0,36539|0,36604|0|1|1|1|1|SKLUSDT|False|01111|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25
13|1629763980000|0,36578|0,36608|0,36568|0,36608|7112|1629764039999|2600,975361|12|5751,1|2103,253404|24.08.2021 02:13:00|24.08.2021 02:13:59|0,0003|0,0004|0,10938525486764384161015095|0,08201651265788178686642244|0,36936715094804235409997538|-0,21539384355318046732284538|0,04636321487986472850246816|-0,01635635035302456178611346|0,14759340749446524721895755|0,14212698499467023806269987|0,11203104079569363609038992|0,08197393228953192884662677|0,11491422473939095460888123|0,03007107709130672498633133|0,36677|0,36598|0,36683|0,36677|0,36587|0,36639|0,36597|0,36627|0,3658|0,36591|0|0|1|1|1|SKLUSDT|True|00111|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25
14|1629764040000|0,36633|0,36633|0,36568|0,36573|2624,3|1629764099999|960,516857|10|1868,4|684,090995|24.08.2021 02:14:00|24.08.2021 02:14:59|-0,0006|0,00065|0,1777510391599212426164953|-0,16378674965195315698959954|0,10938525486764384161015095|0,08201651265788178686642244|0,36936715094804235409997538|-0,21539384355318046732284538|0,04636321487986472850246816|-0,01635635035302456178611346|0,14759340749446524721895755|0,14212698499467023806269987|0,11203104079569363609038992|0,08197393228953192884662677|0,36578|0,36608|0,36677|0,36598|0,36683|0,36677|0,36587|0,36639|0,36597|0,36627|1|0|0|1|1|SKLUSDT|False|10011|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25
15|1629764100000|0,36605|0,36605|0,36586|0,36586|4524|1629764159999|1655,640333|11|2749,1|1006,152845|24.08.2021 02:15:00|24.08.2021 02:15:59|-0,00019|0,00019|0,05193243317115836658831247|-0,05190547739379866138505669|0,1777510391599212426164953|-0,16378674965195315698959954|0,10938525486764384161015095|0,08201651265788178686642244|0,36936715094804235409997538|-0,21539384355318046732284538|0,04636321487986472850246816|-0,01635635035302456178611346|0,14759340749446524721895755|0,14212698499467023806269987|0,36633|0,36573|0,36578|0,36608|0,36677|0,36598|0,36683|0,36677|0,36587|0,36639|0|1|0|0|1|SKLUSDT|False|01001|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25
